Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Order Date,Loyalty_Score,Quantity,Unit_Price,Total_Price,Age_Group
522,36,Male,Shorts,Clothing,41,Vermont,L,Gold,Winter,3.5,Yes,Standard,Yes,Yes,50,Bank Transfer,Annually,2026-09-22 12:00:00,1.3888888888888888,1,41.0,41.0,36–50
523,65,Male,Gloves,Accessories,88,Minnesota,M,Blue,Spring,2.5,Yes,Store Pickup,Yes,Yes,37,Cash,Quarterly,2026-09-23 12:00:00,0.5692307692307692,1,88.0,88.0,51–70
524,46,Male,Sandals,Footwear,40,Delaware,M,Orange,Spring,4.9,Yes,Express,Yes,Yes,5,PayPal,Quarterly,2026-09-24 12:00:00,0.10869565217391304,1,40.0,40.0,36–50
525,59,Male,Shirt,Clothing,39,Pennsylvania,M,Gold,Summer,4.8,Yes,Free Shipping,Yes,Yes,44,PayPal,Annually,2026-09-25 12:00:00,0.7457627118644068,1,39.0,39.0,51–70
526,51,Male,Coat,Outerwear,37,Iowa,M,Cyan,Spring,3.2,Yes,Next Day Air,Yes,Yes,41,Debit Card,Monthly,2026-09-26 12:00:00,0.803921568627451,1,37.0,37.0,51–70
527,51,Male,Pants,Clothing,52,New Jersey,S,Red,Winter,4.9,Yes,Standard,Yes,Yes,19,Cash,Monthly,2026-09-27 12:00:00,0.37254901960784315,1,52.0,52.0,51–70
528,21,Male,T-shirt,Clothing,23,South Carolina,L,Yellow,Winter,4.3,Yes,Next Day Air,Yes,Yes,47,Bank Transfer,Every 3 Months,2026-09-28 12:00:00,2.238095238095238,1,23.0,23.0,18–25
529,34,Male,Sneakers,Footwear,88,Maryland,S,Beige,Winter,3.2,Yes,Express,Yes,Yes,40,Cash,Annually,2026-09-29 12:00:00,1.1764705882352942,1,88.0,88.0,26–35
530,32,Male,Shorts,Clothing,84,California,M,Orange,Fall,3.7,Yes,Standard,Yes,Yes,6,Credit Card,Monthly,2026-09-30 12:00:00,0.1875,1,84.0,84.0,26–35
531,48,Male,Coat,Outerwear,37,Montana,XL,Magenta,Winter,3.2,Yes,Store Pickup,Yes,Yes,25,Credit Card,Bi-Weekly,2026-10-01 12:00:00,0.5208333333333334,1,37.0,37.0,36–50
532,50,Male,Sandals,Footwear,51,Vermont,L,Purple,Fall,3.4,Yes,Next Day Air,Yes,Yes,42,Cash,Weekly,2026-10-02 12:00:00,0.84,1,51.0,51.0,36–50
533,26,Male,Pants,Clothing,76,Texas,L,Black,Winter,4.1,Yes,Express,Yes,Yes,35,Bank Transfer,Every 3 Months,2026-10-03 12:00:00,1.3461538461538463,1,76.0,76.0,26–35
534,57,Male,Sandals,Footwear,60,North Carolina,L,Pink,Spring,4.5,Yes,Next Day Air,Yes,Yes,17,Debit Card,Weekly,2026-10-04 12:00:00,0.2982456140350877,1,60.0,60.0,51–70
535,65,Male,Gloves,Accessories,72,Florida,L,Pink,Fall,4.5,Yes,Next Day Air,Yes,Yes,4,PayPal,Quarterly,2026-10-05 12:00:00,0.06153846153846154,1,72.0,72.0,51–70
536,56,Male,T-shirt,Clothing,45,West Virginia,L,Maroon,Spring,3.2,Yes,Free Shipping,Yes,Yes,24,Bank Transfer,Weekly,2026-10-06 12:00:00,0.42857142857142855,1,45.0,45.0,51–70
537,44,Male,Jacket,Outerwear,84,Illinois,S,Maroon,Fall,4.4,Yes,Store Pickup,Yes,Yes,16,Debit Card,Every 3 Months,2026-10-07 12:00:00,0.36363636363636365,1,84.0,84.0,36–50
538,50,Male,Blouse,Clothing,49,Virginia,S,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,14,Debit Card,Annually,2026-10-08 12:00:00,0.28,1,49.0,49.0,36–50
539,27,Male,Socks,Clothing,22,Virginia,XL,Green,Spring,3.2,Yes,Free Shipping,Yes,Yes,43,Cash,Weekly,2026-10-09 12:00:00,1.5925925925925926,1,22.0,22.0,26–35
540,49,Male,Coat,Outerwear,48,Wyoming,M,Violet,Winter,4.0,Yes,Store Pickup,Yes,Yes,49,Debit Card,Weekly,2026-10-10 12:00:00,1.0,1,48.0,48.0,36–50
541,49,Male,Dress,Clothing,37,South Carolina,M,Lavender,Spring,3.1,Yes,Next Day Air,Yes,Yes,33,Cash,Every 3 Months,2026-10-11 12:00:00,0.673469387755102,1,37.0,37.0,36–50
542,52,Male,Jacket,Outerwear,27,Connecticut,L,Gray,Fall,2.8,Yes,Next Day Air,Yes,Yes,45,Cash,Bi-Weekly,2026-10-12 12:00:00,0.8653846153846154,1,27.0,27.0,51–70
543,27,Male,Boots,Footwear,79,Illinois,XL,Teal,Spring,4.6,Yes,Next Day Air,Yes,Yes,35,Cash,Bi-Weekly,2026-10-13 12:00:00,1.2962962962962963,1,79.0,79.0,26–35
544,53,Male,Skirt,Clothing,98,Alabama,S,Red,Spring,4.3,Yes,Express,Yes,Yes,11,Credit Card,Monthly,2026-10-14 12:00:00,0.20754716981132076,1,98.0,98.0,51–70
545,34,Male,Sandals,Footwear,64,Washington,S,Yellow,Summer,3.3,Yes,Standard,Yes,Yes,30,Bank Transfer,Every 3 Months,2026-10-15 12:00:00,0.8823529411764706,1,64.0,64.0,26–35
546,33,Male,Coat,Outerwear,32,Alabama,L,Magenta,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,48,Debit Card,Annually,2026-10-16 12:00:00,1.4545454545454546,1,32.0,32.0,26–35
547,62,Male,Hoodie,Clothing,74,New Mexico,M,Brown,Winter,3.4,Yes,Free Shipping,Yes,Yes,45,Venmo,Bi-Weekly,2026-10-17 12:00:00,0.7258064516129032,1,74.0,74.0,51–70
548,38,Male,Jacket,Outerwear,50,Nevada,M,Blue,Winter,2.8,Yes,Free Shipping,Yes,Yes,26,Venmo,Weekly,2026-10-18 12:00:00,0.6842105263157895,1,50.0,50.0,36–50
549,36,Male,Backpack,Accessories,64,Nebraska,M,Black,Winter,4.6,Yes,Store Pickup,Yes,Yes,41,Debit Card,Every 3 Months,2026-10-19 12:00:00,1.1388888888888888,1,64.0,64.0,36–50
550,31,Male,Backpack,Accessories,29,Arizona,S,Olive,Fall,3.6,Yes,Express,Yes,Yes,37,Venmo,Bi-Weekly,2026-10-20 12:00:00,1.1935483870967742,1,29.0,29.0,26–35
551,62,Male,Belt,Accessories,62,Georgia,M,Olive,Summer,3.3,Yes,Store Pickup,Yes,Yes,12,PayPal,Weekly,2026-10-21 12:00:00,0.1935483870967742,1,62.0,62.0,51–70
552,29,Male,Coat,Outerwear,78,Idaho,XL,Green,Fall,3.1,Yes,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly,2026-10-22 12:00:00,0.9310344827586207,1,78.0,78.0,26–35
553,24,Male,T-shirt,Clothing,94,Missouri,M,Peach,Fall,3.5,Yes,Express,Yes,Yes,18,Bank Transfer,Weekly,2026-10-23 12:00:00,0.75,1,94.0,94.0,18–25
554,63,Male,Sunglasses,Accessories,59,Florida,M,White,Winter,3.2,Yes,Express,Yes,Yes,15,Credit Card,Quarterly,2026-10-24 12:00:00,0.23809523809523808,1,59.0,59.0,51–70
555,56,Male,Sneakers,Footwear,47,Minnesota,M,Red,Summer,3.0,Yes,Express,Yes,Yes,34,Bank Transfer,Weekly,2026-10-25 12:00:00,0.6071428571428571,1,47.0,47.0,51–70
556,63,Male,Gloves,Accessories,57,Maine,M,White,Fall,4.8,Yes,Express,Yes,Yes,37,Venmo,Annually,2026-10-26 12:00:00,0.5873015873015873,1,57.0,57.0,51–70
557,40,Male,Coat,Outerwear,90,Montana,L,Indigo,Winter,5.0,Yes,Store Pickup,Yes,Yes,21,Cash,Fortnightly,2026-10-27 12:00:00,0.525,1,90.0,90.0,36–50
558,18,Male,Shirt,Clothing,60,Alaska,M,White,Spring,2.9,Yes,Free Shipping,Yes,Yes,31,Debit Card,Weekly,2026-10-28 12:00:00,1.7222222222222223,1,60.0,60.0,<18
559,50,Male,Sneakers,Footwear,77,Iowa,L,Teal,Fall,3.2,Yes,Express,Yes,Yes,43,Debit Card,Every 3 Months,2026-10-29 12:00:00,0.86,1,77.0,77.0,36–50
560,66,Male,Scarf,Accessories,41,Arizona,M,Indigo,Fall,2.9,Yes,Store Pickup,Yes,Yes,22,Bank Transfer,Monthly,2026-10-30 12:00:00,0.3333333333333333,1,41.0,41.0,51–70
561,25,Male,Jewelry,Accessories,48,Louisiana,L,Red,Fall,3.3,Yes,Free Shipping,Yes,Yes,12,Debit Card,Annually,2026-10-31 12:00:00,0.48,1,48.0,48.0,18–25
562,65,Male,Jacket,Outerwear,65,Alabama,M,Blue,Fall,2.6,Yes,Next Day Air,Yes,Yes,25,PayPal,Fortnightly,2026-11-01 12:00:00,0.38461538461538464,1,65.0,65.0,51–70
563,53,Male,Jeans,Clothing,62,Missouri,M,Blue,Summer,3.5,Yes,Standard,Yes,Yes,40,Debit Card,Annually,2026-11-02 12:00:00,0.7547169811320755,1,62.0,62.0,51–70
564,61,Male,Shoes,Footwear,99,Idaho,M,Black,Fall,4.4,Yes,Standard,Yes,Yes,16,Debit Card,Quarterly,2026-11-03 12:00:00,0.26229508196721313,1,99.0,99.0,51–70
565,67,Male,Hoodie,Clothing,58,Florida,M,Olive,Winter,3.4,Yes,Next Day Air,Yes,Yes,30,Bank Transfer,Weekly,2026-11-04 12:00:00,0.44776119402985076,1,58.0,58.0,51–70
566,59,Male,Backpack,Accessories,43,Idaho,L,Lavender,Fall,4.2,Yes,Store Pickup,Yes,Yes,10,Venmo,Weekly,2026-11-05 12:00:00,0.1694915254237288,1,43.0,43.0,51–70
567,55,Male,Sneakers,Footwear,93,Alabama,M,Indigo,Spring,3.6,Yes,Store Pickup,Yes,Yes,1,Debit Card,Fortnightly,2026-11-06 12:00:00,0.01818181818181818,1,93.0,93.0,51–70
568,21,Male,Blouse,Clothing,50,New Hampshire,S,Red,Winter,3.0,Yes,Next Day Air,Yes,Yes,24,Venmo,Fortnightly,2026-11-07 12:00:00,1.1428571428571428,1,50.0,50.0,18–25
569,44,Male,Pants,Clothing,88,Utah,L,Red,Summer,4.0,Yes,Free Shipping,Yes,Yes,36,PayPal,Monthly,2026-11-08 12:00:00,0.8181818181818182,1,88.0,88.0,36–50
570,65,Male,Skirt,Clothing,33,Alabama,M,Pink,Fall,4.4,Yes,Express,Yes,Yes,46,Credit Card,Every 3 Months,2026-11-09 12:00:00,0.7076923076923077,1,33.0,33.0,51–70
571,65,Male,T-shirt,Clothing,99,Iowa,XL,Purple,Fall,4.1,Yes,Standard,Yes,Yes,20,Cash,Annually,2026-11-10 12:00:00,0.3076923076923077,1,99.0,99.0,51–70
572,54,Male,Jacket,Outerwear,76,Kentucky,XL,Cyan,Spring,3.6,Yes,Free Shipping,Yes,Yes,37,Venmo,Weekly,2026-11-11 12:00:00,0.6851851851851852,1,76.0,76.0,51–70
573,56,Male,Scarf,Accessories,97,South Carolina,XL,Cyan,Summer,4.6,Yes,Next Day Air,Yes,Yes,26,Bank Transfer,Annually,2026-11-12 12:00:00,0.4642857142857143,1,97.0,97.0,51–70
574,58,Male,Pants,Clothing,68,California,M,Charcoal,Summer,3.2,Yes,2-Day Shipping,Yes,Yes,23,Credit Card,Bi-Weekly,2026-11-13 12:00:00,0.39655172413793105,1,68.0,68.0,51–70
575,54,Male,Sneakers,Footwear,79,Maine,L,Red,Fall,4.8,Yes,Free Shipping,Yes,Yes,20,Bank Transfer,Bi-Weekly,2026-11-14 12:00:00,0.37037037037037035,1,79.0,79.0,51–70
576,58,Male,Jeans,Clothing,86,Nebraska,M,Peach,Fall,4.8,Yes,Express,Yes,Yes,38,PayPal,Monthly,2026-11-15 12:00:00,0.6551724137931034,1,86.0,86.0,51–70
577,48,Male,Hat,Accessories,68,Washington,M,Black,Winter,5.0,Yes,2-Day Shipping,Yes,Yes,5,Credit Card,Every 3 Months,2026-11-16 12:00:00,0.10416666666666667,1,68.0,68.0,36–50
578,19,Male,Skirt,Clothing,52,Alabama,M,Black,Fall,3.7,Yes,Store Pickup,Yes,Yes,41,Venmo,Annually,2026-11-17 12:00:00,2.1578947368421053,1,52.0,52.0,18–25
579,69,Male,Sandals,Footwear,90,Maine,M,Purple,Fall,4.6,Yes,Next Day Air,Yes,Yes,22,Credit Card,Fortnightly,2026-11-18 12:00:00,0.3188405797101449,1,90.0,90.0,51–70
580,58,Male,Sandals,Footwear,41,California,M,Violet,Winter,3.7,Yes,Free Shipping,Yes,Yes,48,Credit Card,Annually,2026-11-19 12:00:00,0.8275862068965517,1,41.0,41.0,51–70
581,49,Male,Sweater,Clothing,80,Iowa,M,Orange,Spring,4.1,Yes,Free Shipping,Yes,Yes,10,PayPal,Weekly,2026-11-20 12:00:00,0.20408163265306123,1,80.0,80.0,36–50
582,32,Male,Sweater,Clothing,100,Iowa,XL,Charcoal,Winter,2.7,Yes,Store Pickup,Yes,Yes,12,Bank Transfer,Every 3 Months,2026-11-21 12:00:00,0.375,1,100.0,100.0,26–35
583,40,Male,Jacket,Outerwear,77,Colorado,L,Turquoise,Spring,4.9,Yes,Store Pickup,Yes,Yes,2,Bank Transfer,Quarterly,2026-11-22 12:00:00,0.05,1,77.0,77.0,36–50
584,25,Male,Shorts,Clothing,78,California,L,Yellow,Spring,4.0,Yes,Store Pickup,Yes,Yes,38,PayPal,Monthly,2026-11-23 12:00:00,1.52,1,78.0,78.0,18–25
585,70,Male,Socks,Clothing,94,Indiana,M,White,Spring,4.7,Yes,Free Shipping,Yes,Yes,20,Debit Card,Monthly,2026-11-24 12:00:00,0.2857142857142857,1,94.0,94.0,51–70
586,69,Male,Socks,Clothing,23,South Carolina,M,Gray,Fall,2.8,Yes,Next Day Air,Yes,Yes,5,Cash,Every 3 Months,2026-11-25 12:00:00,0.07246376811594203,1,23.0,23.0,51–70
587,45,Male,Hoodie,Clothing,20,Wisconsin,S,Blue,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,9,Venmo,Annually,2026-11-26 12:00:00,0.2,1,20.0,20.0,36–50
588,29,Male,Socks,Clothing,86,Washington,S,Maroon,Fall,4.2,Yes,Express,Yes,Yes,48,Debit Card,Every 3 Months,2026-11-27 12:00:00,1.6551724137931034,1,86.0,86.0,26–35
589,47,Male,Boots,Footwear,60,South Dakota,M,Violet,Fall,3.0,Yes,Standard,Yes,Yes,9,Debit Card,Quarterly,2026-11-28 12:00:00,0.19148936170212766,1,60.0,60.0,36–50
590,28,Male,Shirt,Clothing,70,Minnesota,M,Orange,Fall,3.4,Yes,2-Day Shipping,Yes,Yes,40,PayPal,Annually,2026-11-29 12:00:00,1.4285714285714286,1,70.0,70.0,26–35
591,64,Male,Belt,Accessories,39,Alaska,S,Turquoise,Fall,4.6,Yes,Standard,Yes,Yes,30,Venmo,Fortnightly,2026-11-30 12:00:00,0.46875,1,39.0,39.0,51–70
592,47,Male,Backpack,Accessories,37,Kentucky,L,Olive,Fall,4.2,Yes,Store Pickup,Yes,Yes,6,Debit Card,Bi-Weekly,2026-12-01 12:00:00,0.1276595744680851,1,37.0,37.0,36–50
593,60,Male,Boots,Footwear,29,North Dakota,M,Brown,Fall,3.2,Yes,Free Shipping,Yes,Yes,42,Venmo,Every 3 Months,2026-12-02 12:00:00,0.7,1,29.0,29.0,51–70
594,67,Male,Coat,Outerwear,35,Alaska,S,Green,Winter,4.4,Yes,Store Pickup,Yes,Yes,9,PayPal,Every 3 Months,2026-12-03 12:00:00,0.13432835820895522,1,35.0,35.0,51–70
595,35,Male,Hoodie,Clothing,83,Oklahoma,S,Brown,Winter,2.5,Yes,Next Day Air,Yes,Yes,6,Debit Card,Monthly,2026-12-04 12:00:00,0.17142857142857143,1,83.0,83.0,26–35
596,30,Male,Shoes,Footwear,77,Delaware,M,Silver,Summer,3.6,Yes,Next Day Air,Yes,Yes,47,PayPal,Quarterly,2026-12-05 12:00:00,1.5666666666666667,1,77.0,77.0,26–35
597,23,Male,Shoes,Footwear,37,Montana,XL,White,Summer,4.5,Yes,Store Pickup,Yes,Yes,36,Venmo,Annually,2026-12-06 12:00:00,1.565217391304348,1,37.0,37.0,18–25
598,70,Male,Jewelry,Accessories,69,Alaska,L,Gold,Summer,3.4,Yes,Standard,Yes,Yes,19,Bank Transfer,Fortnightly,2026-12-07 12:00:00,0.2714285714285714,1,69.0,69.0,51–70
599,21,Male,Dress,Clothing,66,California,L,Green,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,30,Cash,Every 3 Months,2026-12-08 12:00:00,1.4285714285714286,1,66.0,66.0,18–25
600,51,Male,Boots,Footwear,26,Massachusetts,L,Teal,Spring,4.2,Yes,Standard,Yes,Yes,27,Debit Card,Every 3 Months,2026-12-09 12:00:00,0.5294117647058824,1,26.0,26.0,51–70
601,22,Male,Hat,Accessories,63,South Carolina,M,Charcoal,Spring,5.0,Yes,2-Day Shipping,Yes,Yes,25,Venmo,Monthly,2026-12-10 12:00:00,1.1363636363636365,1,63.0,63.0,18–25
602,32,Male,Backpack,Accessories,38,West Virginia,M,Maroon,Summer,4.7,Yes,Store Pickup,Yes,Yes,5,Cash,Fortnightly,2026-12-11 12:00:00,0.15625,1,38.0,38.0,26–35
603,37,Male,Shoes,Footwear,58,Oregon,L,Lavender,Summer,4.2,Yes,Next Day Air,Yes,Yes,10,Cash,Every 3 Months,2026-12-12 12:00:00,0.2702702702702703,1,58.0,58.0,36–50
604,31,Male,Handbag,Accessories,46,Massachusetts,L,Green,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,26,PayPal,Every 3 Months,2026-12-13 12:00:00,0.8387096774193549,1,46.0,46.0,26–35
605,44,Male,Sunglasses,Accessories,92,West Virginia,S,Pink,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Credit Card,Every 3 Months,2026-12-14 12:00:00,0.25,1,92.0,92.0,36–50
606,40,Male,Hat,Accessories,32,California,XL,Charcoal,Winter,4.2,Yes,Standard,Yes,Yes,17,Bank Transfer,Weekly,2026-12-15 12:00:00,0.425,1,32.0,32.0,36–50
607,27,Male,Scarf,Accessories,90,Colorado,M,Blue,Spring,4.5,Yes,Standard,Yes,Yes,44,PayPal,Monthly,2026-12-16 12:00:00,1.6296296296296295,1,90.0,90.0,26–35
608,47,Male,Hoodie,Clothing,23,Indiana,L,Purple,Fall,2.8,Yes,Next Day Air,Yes,Yes,44,Cash,Monthly,2026-12-17 12:00:00,0.9361702127659575,1,23.0,23.0,36–50
609,41,Male,Backpack,Accessories,25,Delaware,S,Gold,Fall,3.3,Yes,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months,2026-12-18 12:00:00,0.5121951219512195,1,25.0,25.0,36–50
610,51,Male,Sweater,Clothing,54,Ohio,L,Purple,Fall,4.6,Yes,Next Day Air,Yes,Yes,49,Credit Card,Fortnightly,2026-12-19 12:00:00,0.9607843137254902,1,54.0,54.0,51–70
611,53,Male,Shorts,Clothing,72,Oklahoma,M,Charcoal,Summer,2.5,Yes,Free Shipping,Yes,Yes,27,Bank Transfer,Every 3 Months,2026-12-20 12:00:00,0.5094339622641509,1,72.0,72.0,51–70
612,43,Male,Scarf,Accessories,33,California,M,Black,Winter,4.7,Yes,Store Pickup,Yes,Yes,19,Cash,Monthly,2026-12-21 12:00:00,0.4418604651162791,1,33.0,33.0,36–50
613,67,Male,Hat,Accessories,43,New Hampshire,L,Lavender,Fall,4.6,Yes,Express,Yes,Yes,33,Credit Card,Quarterly,2026-12-22 12:00:00,0.4925373134328358,1,43.0,43.0,51–70
614,61,Male,Coat,Outerwear,51,Pennsylvania,L,Lavender,Fall,2.6,Yes,Standard,Yes,Yes,46,Cash,Bi-Weekly,2026-12-23 12:00:00,0.7540983606557377,1,51.0,51.0,51–70
615,68,Male,Jewelry,Accessories,85,Idaho,M,Lavender,Winter,4.0,Yes,Standard,Yes,Yes,21,Credit Card,Bi-Weekly,2026-12-24 12:00:00,0.3088235294117647,1,85.0,85.0,51–70
616,67,Male,Sandals,Footwear,100,Maryland,L,Olive,Summer,2.6,Yes,Next Day Air,Yes,Yes,23,Venmo,Annually,2026-12-25 12:00:00,0.34328358208955223,1,100.0,100.0,51–70
617,29,Male,Gloves,Accessories,72,Pennsylvania,L,Teal,Spring,4.6,Yes,Free Shipping,Yes,Yes,38,Credit Card,Every 3 Months,2026-12-26 12:00:00,1.3103448275862069,1,72.0,72.0,26–35
618,50,Male,Backpack,Accessories,57,Colorado,M,Maroon,Fall,2.6,Yes,Standard,Yes,Yes,2,Bank Transfer,Quarterly,2026-12-27 12:00:00,0.04,1,57.0,57.0,36–50
619,61,Male,Jacket,Outerwear,94,Indiana,L,Cyan,Spring,4.0,Yes,Express,Yes,Yes,21,Debit Card,Bi-Weekly,2026-12-28 12:00:00,0.3442622950819672,1,94.0,94.0,51–70
620,19,Male,Backpack,Accessories,34,Nebraska,M,Charcoal,Summer,4.6,Yes,Store Pickup,Yes,Yes,1,Debit Card,Every 3 Months,2026-12-29 12:00:00,0.05263157894736842,1,34.0,34.0,18–25
621,33,Male,Backpack,Accessories,89,Rhode Island,M,Black,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,10,Venmo,Every 3 Months,2026-12-30 12:00:00,0.30303030303030304,1,89.0,89.0,26–35
622,51,Male,Sunglasses,Accessories,27,Kansas,S,Red,Fall,4.4,Yes,Store Pickup,Yes,Yes,45,Credit Card,Weekly,2026-12-31 12:00:00,0.8823529411764706,1,27.0,27.0,51–70
623,69,Male,Socks,Clothing,63,Georgia,S,Peach,Spring,4.0,Yes,Next Day Air,Yes,Yes,44,Bank Transfer,Fortnightly,2027-01-01 12:00:00,0.6376811594202898,1,63.0,63.0,51–70
624,19,Male,Shoes,Footwear,70,Nevada,M,White,Fall,4.7,Yes,Standard,Yes,Yes,48,PayPal,Bi-Weekly,2027-01-02 12:00:00,2.526315789473684,1,70.0,70.0,18–25
625,55,Male,Pants,Clothing,87,South Carolina,XL,Pink,Fall,3.4,Yes,Express,Yes,Yes,21,PayPal,Annually,2027-01-03 12:00:00,0.38181818181818183,1,87.0,87.0,51–70
626,49,Male,Jewelry,Accessories,79,Delaware,M,Red,Fall,4.0,Yes,Next Day Air,Yes,Yes,1,Venmo,Weekly,2027-01-04 12:00:00,0.02040816326530612,1,79.0,79.0,36–50
627,31,Male,Sunglasses,Accessories,79,New Hampshire,M,Indigo,Spring,3.9,Yes,Standard,Yes,Yes,10,Venmo,Annually,2027-01-05 12:00:00,0.3225806451612903,1,79.0,79.0,26–35
628,42,Male,Sandals,Footwear,44,Oregon,L,Black,Winter,4.1,Yes,Express,Yes,Yes,24,PayPal,Monthly,2027-01-06 12:00:00,0.5714285714285714,1,44.0,44.0,36–50
629,69,Male,Sweater,Clothing,85,Massachusetts,M,White,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,29,Credit Card,Monthly,2027-01-07 12:00:00,0.42028985507246375,1,85.0,85.0,51–70
630,26,Male,Shoes,Footwear,90,Vermont,L,Beige,Spring,4.7,Yes,Standard,Yes,Yes,11,Debit Card,Annually,2027-01-08 12:00:00,0.4230769230769231,1,90.0,90.0,26–35
631,41,Male,Jewelry,Accessories,94,Mississippi,S,Silver,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,33,Debit Card,Annually,2027-01-09 12:00:00,0.8048780487804879,1,94.0,94.0,36–50
632,55,Male,Boots,Footwear,68,Washington,S,Violet,Summer,4.1,Yes,Store Pickup,Yes,Yes,27,Cash,Fortnightly,2027-01-10 12:00:00,0.4909090909090909,1,68.0,68.0,51–70
633,35,Male,Backpack,Accessories,51,Wyoming,M,Red,Winter,3.9,Yes,Next Day Air,Yes,Yes,19,Venmo,Fortnightly,2027-01-11 12:00:00,0.5428571428571428,1,51.0,51.0,26–35
634,66,Male,Sandals,Footwear,33,Minnesota,M,Orange,Spring,2.9,Yes,Express,Yes,Yes,50,Debit Card,Quarterly,2027-01-12 12:00:00,0.7575757575757576,1,33.0,33.0,51–70
635,36,Male,Sneakers,Footwear,60,Ohio,M,Teal,Summer,3.9,Yes,Standard,Yes,Yes,46,PayPal,Weekly,2027-01-13 12:00:00,1.2777777777777777,1,60.0,60.0,36–50
636,27,Male,Hoodie,Clothing,59,South Carolina,M,Brown,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,28,Cash,Quarterly,2027-01-14 12:00:00,1.037037037037037,1,59.0,59.0,26–35
637,41,Male,Handbag,Accessories,30,Wisconsin,M,Indigo,Summer,2.8,Yes,Store Pickup,Yes,Yes,14,Bank Transfer,Every 3 Months,2027-01-15 12:00:00,0.34146341463414637,1,30.0,30.0,36–50
638,21,Male,Sweater,Clothing,20,Tennessee,M,Cyan,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,46,Cash,Fortnightly,2027-01-16 12:00:00,2.1904761904761907,1,20.0,20.0,18–25
639,53,Male,Sandals,Footwear,20,Maryland,S,Blue,Summer,2.7,Yes,Express,Yes,Yes,41,PayPal,Monthly,2027-01-17 12:00:00,0.7735849056603774,1,20.0,20.0,51–70
640,54,Male,Dress,Clothing,24,Mississippi,L,Olive,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Annually,2027-01-18 12:00:00,0.9259259259259259,1,24.0,24.0,51–70
641,53,Male,Skirt,Clothing,88,Minnesota,M,Gray,Summer,4.4,Yes,Store Pickup,Yes,Yes,28,Debit Card,Fortnightly,2027-01-19 12:00:00,0.5283018867924528,1,88.0,88.0,51–70
642,47,Male,Blouse,Clothing,78,Alaska,M,Red,Winter,3.9,Yes,2-Day Shipping,Yes,Yes,23,Credit Card,Every 3 Months,2027-01-20 12:00:00,0.48936170212765956,1,78.0,78.0,36–50
643,64,Male,Skirt,Clothing,25,Arkansas,L,Red,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,14,Debit Card,Bi-Weekly,2027-01-21 12:00:00,0.21875,1,25.0,25.0,51–70
644,18,Male,Sweater,Clothing,57,Oregon,XL,Green,Winter,3.2,Yes,Next Day Air,Yes,Yes,10,Bank Transfer,Every 3 Months,2027-01-22 12:00:00,0.5555555555555556,1,57.0,57.0,<18
645,68,Male,Backpack,Accessories,93,Louisiana,S,Blue,Summer,4.3,Yes,Next Day Air,Yes,Yes,37,Cash,Weekly,2027-01-23 12:00:00,0.5441176470588235,1,93.0,93.0,51–70
646,62,Male,Hoodie,Clothing,42,Oklahoma,S,Purple,Summer,4.2,Yes,Express,Yes,Yes,15,Venmo,Bi-Weekly,2027-01-24 12:00:00,0.24193548387096775,1,42.0,42.0,51–70
647,51,Male,Boots,Footwear,54,Indiana,XL,Pink,Spring,4.9,Yes,Standard,Yes,Yes,19,Venmo,Bi-Weekly,2027-01-25 12:00:00,0.37254901960784315,1,54.0,54.0,51–70
648,54,Male,Blouse,Clothing,70,Mississippi,XL,Charcoal,Summer,3.7,Yes,Express,Yes,Yes,23,Credit Card,Fortnightly,2027-01-26 12:00:00,0.42592592592592593,1,70.0,70.0,51–70
649,22,Male,Hoodie,Clothing,31,Michigan,M,Brown,Winter,4.1,Yes,Store Pickup,Yes,Yes,35,Credit Card,Weekly,2027-01-27 12:00:00,1.5909090909090908,1,31.0,31.0,18–25
650,53,Male,Pants,Clothing,93,Delaware,L,Orange,Spring,4.2,Yes,Store Pickup,Yes,Yes,33,PayPal,Every 3 Months,2027-01-28 12:00:00,0.6226415094339622,1,93.0,93.0,51–70
651,34,Male,Gloves,Accessories,40,Florida,M,Magenta,Spring,3.9,Yes,Next Day Air,Yes,Yes,12,Bank Transfer,Annually,2027-01-29 12:00:00,0.35294117647058826,1,40.0,40.0,26–35
